text,label_class,label
请问我的右脚大拇趾骨折，脚背有骨裂，打上石膏已经四天了，肿还没消。今天开始有麻木的感觉，是怎么回事？,临床表现(病症表现),3
我小便的时候有点痛,临床表现(病症表现),3
孕妇肚子胀是怎么回事,病因,1
26岁有不洁生活过去18天了全身瘙痒手臂脖子起红点还有白点,临床表现(病症表现),3
疼腿疼早晨醒后腰酸起床10分钟后症状消失在治疗期间需要注意些什么问题吗？,其他,12
少量便血，是家族性结肠息肉的病症，还有什么其他的病症吗？应该如何治疗呢,其他,12
我尿道口上面长了个小疙瘩，我怀疑自己患上尖锐湿疣了，自己又只是个打工仔，所以不敢去医院，在这想问你尖锐湿疣该怎么办？,临床表现(病症表现),3
请问医生阴茎短小怎么办,治疗方法,5
血压低，导致头晕眼黑，走路有时没什么劲可以用什么药来治疗？最长可以服用多长时间？要注意些什么？,其他,12
你好。早上起来被尿憋醒后勃起很硬。排尿后就疲软是不是勃起异常,定义,0
为什么会肛门狭窄？,其他,12
脱髓鞘疾病可以治愈吗？,治愈率,8
请问卵子有的小影响正常怀孕吗？,其他,12
我早上吃了福辛普利钠片，血压还有些高，下午可不可以吃一片硝苯地平控释片,治疗方法,5
阴道口长了两个黄豆大小肉芽，医生说是尖锐湿疣，请问有什么有效的方法治疗，,治疗方法,5
失眠吃什么有助于睡眠？刚生完宝宝老是失眠是正常的吗？,其他,12
头痛头晕失眠怎么回事？现在已经四个半月了，最近开始头疼的厉害，晚上睡觉也失眠。,临床表现(病症表现),3
大肠和直肠有哪些区别?,其他,12
请问得了松毛虫性骨关节病会传给孕妇吗,传染性,7
最近几天咳嗽、胸闷。嗓子总是痒，干咳晚上更是厉害，请问这是什么疾病？该怎么治？,其他,12
急急急需怀孕3个月肠胃不..,其他,12
听说盐酸曲美他嗪片有问题，不让卖了,其他,12
孕妇膝盖难受睡不着觉，怎么办？我现在怀孕32周多了，要怎么调理呢？,其他,12
胸导管损伤检查什么,化验/体检方案,10
心脏有早搏，怎么今晚睡觉做梦惊醒三次，而且走路时间长的时候总是会很无力的。,临床表现(病症表现),3
我患上痔疮很多年了，想了解外痔有哪些临床症状,相关病症,4
请问两个月没来月经了是什么原因引起的？,临床表现(病症表现),3
今天早上小便的时候尿道口刺痛，而且小便很少，但是老是感觉要小便,临床表现(病症表现),3
请问例假不稳定有小血块怎么办？,治疗方法,5
请教一下继发性血小板增多症的治疗周期,治疗时间,11
半夜2点到3点咳嗽厉害怎么办？,治疗方法,5
兰州陆军总院内分泌科星期六早上有医生上班吗，,其他,12
大便发绿怎么回事,治疗方法,5
心脏做过搭桥手术快一年了，夏天无片对心脏病人有影响吗？会不会有什么不好的影响呢？,其他,12
盐酸氨溴索口服溶液过敏全身起包痒怎么办宝宝睡不着觉都过24小时了也不好请问怎么办,治疗方法,5
给家里老人买的，血压和血糖都有点偏高，想了解一下瑞琳娜大豆卵磷脂的作用有哪些？有没有什么副作用？,其他,12
痔疮术后肛门处有个裂口，剧痛，怎么治愈？,治疗方法,5
全国精神病医院排名看病怎么样？,其他,12
什么手段可以防止小儿双唇综合征,预防,2
心包缩窄是什么病？,定义,0
我最近感觉头痛耳鸣，心悸乏力，是什么原因引起的啊？需要去医院检查吗？可以服用银杏酮酯分散片改善病情吗？,其他,12
"血管瘤怎么治疗好？,长在我家孩子面部的血管瘤，有凸起，青色的，银币大小，内蒙古婴儿面部血管瘤什么时间治疗合适？",治疗时间,11
请问阴道炎是不是有很多种？,病因,1
脑袋胀痛，有咳，脖子疼，还有点烧,治疗方法,5
我有长期便秘而且现在怀孕了怎么办,治疗方法,5
请问得了宫腔积脓可以挂什么科,所属科室,6
6个月宝宝大便干燥,治疗方法,5
老人家最近尿路感染了，有啥药可治疗！,治疗方法,5
脑萎缩是怎么回事？,病因,1
我想请问一下，尿不舒服是不是尿路感染？,相关病症,4
宝宝消化不良拉肚子怎么办啊？,治疗方法,5
顺产两个月了，恶露不尽，同房后又流鲜血，几天又没了，隔两天又有,临床表现(病症表现),3
脱肛怎样治,治疗方法,5
小腹疼痛，一坐下就感觉有东西从肛门上往上搥，站着还好点,其他,12
怀疑为肺动脉狭窄需要做什么检查确诊吗？,化验/体检方案,10
痔疮大便出血？严不严重？怎样治疗？,其他,12
请问得了水蛭咬伤挂啥科,所属科室,6
刚出生的孩子惊厥是因为高烧造成的吗？还有哪些表现能看出来预防呢？,病因,1
你好，我有腰腿疼痛，朋友推荐了康缘腰痹通胶囊，请问，其厂家是哪里呢？是国药准字号药物吗？,其他,12
这段时间小便完后又想去尿但是又只尿出几滴尿常规没问题,临床表现(病症表现),3
现在牙神经痛的厉害，在治疗期间要注意些什么事项？,禁忌,9
九个月宝宝拉肚子蛋花样的还吐怎么办,治疗方法,5
坐飞机会突发心悸吗,病因,1
如何躲掉颞间隙感染,预防,2
请问下腹痛到冒冷汗眩晕自行缓解了怎么回事？,其他,12
正天丸治疗偏头痛我可以买点什么来缓解一下吗？,治疗方法,5
最近咳嗽还恶心！胸闷,治疗方法,5
直肠炎和结肠炎有什么不同特征吗,其他,12
现在想戒，怎么戒呢？怎么办啊，有没有比较好的方法啊,其他,12
脚跟血管瘤发现有一个月了，走路一用劲还有点疼，内蒙古婴儿的血管瘤什么时间是较好治疗时间？,治疗时间,11
冒昧问一下急性和亚急性硬脑膜下血肿做啥体检呢？,化验/体检方案,10
后脑梗堵塞今天刚转到邯郸中心医院手没有知觉血压血糖高请问怎样治疗具体治疗方案是什么,其他,12
长期便血，外面有肉坨，生了白色的肉粒，肛门有脉搏跳动一样，是什么原因？是肠恶变吗？,其他,12
什么会导致便血？什么情况会导致便血，。,病因,1
您好可以介绍小儿基底细胞痣综合征介绍,定义,0
"胳膊有肿胀，医院医生说是血管瘤导致的，请问应该挂什么科室？,内蒙古刚出生婴儿得了血管瘤怎么治？",治疗方法,5
我最近几个月开始睡眠一直不是很好，难入睡，已醒,治疗方法,5
有的时候呼吸要深呼吸怎么回事,病因,1
你好，麻烦问一下肾上腺皮质功能异常伴发的精神障碍做啥体检呢？,化验/体检方案,10
左边小腹抽筋式胀痛的原因有哪些呢？是不是怀孕期都会有这么个阶段啊？平时需要怎么样调理才好呢？,其他,12
用来治疗关节疼痛的清热二十五味丸，哪个牌子的效果会更好？,其他,12
脂肪瘤怎么治疗或者切割,治疗方法,5
我今年26岁，失眠多梦易醒，用什么药好？怎么才能根治啊？,治疗方法,5
我的孩子出生快两个月了，一直腹泻不见好转,病因,1
我想去医院开三唑仑片，因为我失眠，有什么药物可以助眠的啊？,治疗方法,5
早上起床手发麻怎么办每天早上都是这样躺着睡觉时候没有压到啊，是不是缺什么东西了,临床表现(病症表现),3
15个月的宝宝不吃饭怎么办,治疗方法,5
最近几个月月经量很少，而且过半个月又来少量的月经三五天就过去了。请问这是怎么回事？,病因,1
放屁臭是怎么回事,病因,1
内痔出血，怎么治疗，经常有下坠感,治疗方法,5
你好，医生请问一下我已经口腔溃烂生疮三年了，我用过冰硼散，口腔粘膜，不见好转,临床表现(病症表现),3
怎么治疗小舞蹈病,治疗方法,5
尿痛是什么原因呢,病因,1
怀孕六个月晚上睡不着怎么办？最近不知怎么回事晚上老是睡不着，好担心影响胎儿呢,治疗方法,5
肾结石如何保守治疗？,治疗方法,5
我的记忆有点减退，可以用这药治疗的吗，有效果的吗,治疗方法,5
你好，请问，来士普草酸艾司西酞普兰片是处方药吗？此药的成分是什么呢？有什么作用呢？,其他,12
直肠癌手术会不会切除肛门？好担心不知该怎么办？,其他,12
你好阴茎短小怎么办,治疗方法,5
右肾肾癌。根治性手术。肾门附近有一淋巴结靠近血管无法清除肺部怀疑有转移,临床表现(病症表现),3
我最近大便也常出血，而且量很多,临床表现(病症表现),3
水土不服导致拉肚子能吃思密达吗？有糖尿病。有没有副作用？,其他,12
痔疮肿了，出来回不去，严重吗？要手术吗？,其他,12
请问经期血的颜色不正常怎么回事？,病因,1
盐酸舍曲林片厂家哪些,其他,12
乳腺癌妊娠期可以采用内分泌治疗么,治疗方法,5
硫酸软骨素片去哪里能购买到呢？硫酸软骨素片是处方药吗？高脂血症服用硫酸软骨素片能治疗吗？,其他,12
两肺少量纤维灶指的是什么原因,病因,1
外痔是怎么治疗的？微创手术好吗？你们医院有吗？,其他,12
有乳腺癌家族史要注意什么,预防,2
请问月家痨病需要吃什么药注意什么？,其他,12
得了肛裂一个月现在用强力安肛和肤痔清一个月在做手术可以吗,其他,12
患者有：肺结核，乙肝肝硬化有腹水药物性肝炎糖尿病现在是黄疸偏高有112,其他,12
身高28厘米，体重33公斤正常吗,其他,12
肚子变大了到底怎么回事？请各路神仙相助。,病因,1
膈肌痉挛不吃药物会自己慢慢好吗？,治愈率,8
医生;我家孩子体检发现有17mm乘18mm血管瘤怎么办，内蒙古婴儿长有海绵血管瘤怎么治疗？,治疗方法,5
请问例假推迟但测试未怀孕是什么病呢？,病因,1
刚患上外痔，要如何预防治疗才好？,治疗方法,5
女，55岁长期失眠怎么办，有糖尿病,治疗方法,5
心绞痛如何确诊,其他,12
痔疮手术后易复发吗？,治愈率,8
不稳定性心绞痛越来越严重，发病人数越来越多，有什么药物是可以防治冠心病病情加重或者复发的。,治疗方法,5
请问月经一向很正常这个月晚了三天这怎么回事？,临床表现(病症表现),3
请问女人阴部啥样子？,其他,12
如果得了金黄色葡萄球菌肺炎检查什么,化验/体检方案,10
小孩肛门口有几条口子,定义,0
支气管扩张吃什么药治的好一点？,治疗方法,5
肛门位置很痒，是怎么回事,治疗方法,5
我有先天性气管炎，经常会出现咳嗽，咳痰，呼吸无力，吃药也治不好，总是反反复复的，想去医院做一个支气管扩张手术，先天性支气管扩张后果？,治愈率,8
你好，治疗抑郁症，请问，长期服用盐酸帕罗西汀片会有依赖性吗？,禁忌,9
蹲下干一会活心口就一阵阵的疼站起来呆一会就好点了请问是什么情况,临床表现(病症表现),3
你好，麻烦问一下复发性卵巢恶性肿瘤治愈概率几成,治愈率,8
后，未全部恢复后又引起面肌痉挛，现在正在贴药治疗。外侧无力酸痛,临床表现(病症表现),3
宝宝出现便秘，但吃便血添加奶伴侣效果不明显。该怎么办？,治疗方法,5
阴茎短小能吃药治疗吗？,其他,12
请问下现在有点气血虚，那这样的话我该怎么办才好的呢/怎么回事的啊,治疗方法,5
您好先天性肠旋转不良如何体检,化验/体检方案,10
广西治疗自闭症的医院在哪里呢?,其他,12
空复血糖为89。体重降轻，请问吃什么药为好,治疗方法,5
该怎么治疗运动性哮喘效果最好,治疗方法,5
颞叶癫痫怎么回事,病因,1
弥漫性轴索损伤怎么诊断,治疗方法,5
孕妇如何预防胎儿发生先心病？,预防,2
痔疮，反反复复，吃了好多药，常便秘，如何治疗？喝中药茶可以吗？什么中药茶好？,其他,12
我伯父反复手指和小腿抽筋，如何进行有效的治疗啊？怎样好,治疗方法,5
怎么治疗脑积水,治疗方法,5
昨晚头疼的睡不着觉,临床表现(病症表现),3
孩子为什么突然不爱吃饭了？,病因,1
脊髓蛛网膜炎有哪些并发症？,相关病症,4
神经性头痛的病因有什么?,病因,1
"静脉曲张性外痔_百度百科qau静脉曲张有什么症状表现,怎么缓解痛痛怎样医治有效没有医治的历史想治好静脉曲张怎么能够治好呢",治疗方法,5
心包破损伤是什么病？,定义,0
病变？是不是需要进一步治疗？,其他,12
