text,label_class,label
前几天我父亲因为急性心肌梗塞住院了。但是送医院有点晚了情况不是太好。我想咨询一下急性心肌梗塞抢救原则是什么？,治疗方法,5
长痔疮对怀孕有影响吗,相关病症,4
就一直咳，然后还会有痰，前几天去福州照CT说是肺大泡，，，有医生建议说吃药，药也吃了，但是没有什么效果，还是老样子。现在就想问问这个有什么好的建议,治疗方法,5
请问两次例假中间白带褐色胶状怎么回事？,病因,1
蝉蜕能降血压吗？血压高的人吃了有什么好处，有什么坏处？,其他,12
退烧是安乃近好还是布洛芬缓释胶囊好该用什么药,其他,12
多汗，下体经常湿润，我这样的症状该怎么办才会好？,治疗方法,5
支气管扩张能治愈吗？,治愈率,8
你好；请问固力康四烯甲萘醌软胶囊的主治症状及成份分别有那些呢？,其他,12
我昨天刚检查出尖锐湿疣.有什么办法可以治好，因为前年我看到我男朋友下面长了东西，当时没注意，现在看他的像尖锐湿疣,其他,12
请问阴道冲洗器具体怎么操作？,其他,12
因为有轻度的精神分裂症，医生开了两盒阿立哌唑片，吃了之后感觉严重了。不知道是怎么回事？,病因,1
腿抽筋，消化不好容易支原体发炎，好烦恼，应该怎么治疗呢？,治疗方法,5
想知道自己是不是得了肿瘤，要做什么检查,化验/体检方案,11
沈阳白癜风患者应该怎么护理的呢？白癜风的白斑有鸽子蛋大小，我还没有开始去治疗，现在护理的话应该做些什么？,化验/体检方案,11
我脸上长满了痘，背上胸前也有，中药也喝过，西药也吃了，不过都是没有作用，夏天就是一到都是大量的。,其他,12
这两天一直想去厕所，有尿意但是无尿液，还有腰痛的症状，请问是尿路感染吗？,临床表现(病症表现),3
孕妇可以使用羚锐辣椒风湿膏吗？,禁忌,9
就是搬东西的时候扭了一下，拍片子了，医生说不是腰间盘，歇几就好了，这歇两天了，咋还疼呢,其他,12
心肌梗死的症状是什么？,临床表现(病症表现),3
我朋友四年前因事故照成脑外伤，出现癫痫发作。四肢抽搐，两眼上翻，牙关紧闭，意识不清。癫痫常见的症状都是有哪些，不知道这种病是否好治疗，希望了解一些癫痫的常见症状。,临床表现(病症表现),3
你好，是这样的。最近我老是尿频，可以喝三金片吗？经常尿频尿急尿痛,治疗方法,5
关节疼痛然后大腿麻木,临床表现(病症表现),3
"鼻子血管瘤是怎么有的呢？,从4个月大的时候，在鼻子长发现小红点，一直在长，后来我实在是不忍心看到孩子受罪，就去医院检查，没想到是血管瘤，内蒙古婴儿长有血管瘤在鼻子上，咋治啊？",治疗方法,5
恩恩宝宝两个多月，嗯大便一天四五次正常吗，还有那个啊，放屁,临床表现(病症表现),3
精神方面的病可以彻底根治吗,治疗方法,5
血管瘤，长在孩子的鼻子的血管瘤，红色的有凸起，内蒙古婴儿在鼻子的血管瘤咋治？,临床表现(病症表现),3
从今年五月开始，右眼下睫毛有一部分开始变白，并在不断增加，手背和颈部也有斑点出现，不过发展速度很慢,临床表现(病症表现),3
小孩子胀肚子,治疗方法,5
癫痫的病情病情症状表现是哪些癫痫发病率较高，对人们的身体伤害非常大。专家学者医师表示，癫痫是由许多种病因的引起大脑神经群阵发性异常放电所致的发作性运动、感觉、意识、精神、植物神经功能异常的一类病情。癫痫是一类严重摧残人类健康的顽固顽固疾病，须要我们主动的预防,定义,0
妊娠合并偏头痛怎么回事,病因,1
您好！请问一下我尿频吃了10多粒三金片。现在肾痛怎么办？,治疗方法,5
我是变异性哮喘，请问可以治疗吗,治疗方法,5
不小心夹到手指手指红肿,其他,12
为什么每次大便后肛门都会有种火辣辣的感觉？,病因,1
孕37周加腰和臀部酸痛正常吗？之前都没有这种感觉就是这几天才有的痛感。,临床表现(病症表现),3
请问月经后有出血需要刮宫诊断吗？,其他,12
癫痫病的症状都是有哪些表现第种疾病都有它自己的一些特征，癫痫疾病是一种相当复杂的疾病，发生的病因也是相当的复杂的，对于癫痫疾病的病因我们一定要详细的了解一下，对于癫痫疾病的症状也是很有必要了解的，了解了症状，也好对症下药。那么癫痫病的症状都是有哪些呢,临床表现(病症表现),3
你好，草酸艾司西酞普兰片在治疗抑郁症的过程中，能长期吃吗？,禁忌,9
甘油三脂是什么原因？,病因,1
阴茎尿道很痒怎么回事？,临床表现(病症表现),3
癫痫对癫痫病病人伤害很大。是以专家们在此建议病患：一旦发现有癫痫病，一定要尽快治疗。但大量癫痫病病人在治疗过程中还是会经常发作，这给癫痫病病人本身带来很大的伤害和困惑。所以许多病人关心的是癫痫良好的治疗手段有哪些?找到好的治疗手段不但能快速治疗病情，还能够让病人免遭顽固疾病的折磨。,其他,12
请问月经量多会是什么原因引起的？,病因,1
我看到该药是具有治疗体型消瘦的作用的，就很想知道是不是可以用来改善我的不长肉的情况的。,临床表现(病症表现),3
奥拉西坦胶囊在饭前还是在饭后服用有效果？服药期间需要注意些什么吗？,禁忌,9
请问一下乳酸司帕沙星片，吃这种药期间有哪些东西是不能吃的呢？,禁忌,9
外伤性癫痫是指继发于颅内损伤后的癫痫性发作，可发作在伤后的任何时间，早者于伤后即刻出现，晚者可在头伤治好后多年后开始忽然发作。并非所有的脑部外伤病患都并发癫痫，病发的时间、状况差异，差异也很大。外伤性癫痫的发作以青年男性为多，或者与头伤机会较多有关。,定义,0
大便发绿怎么回事,治疗方法,5
请问月经每次只来了一点点怎么回事？,临床表现(病症表现),3
请问外痔会在夫妻之间传染吗？,传染性,7
多年的外痔怎么能根治？,治疗方法,5
直肠炎做什么检查？怎么引起的？,化验/体检方案,11
一岁宝宝智力发育标准是怎么样的呢？宝宝还不会叫爸爸妈妈，不知道会不会智力低下。,其他,12
3个月宝宝为什么老恶心,临床表现(病症表现),3
髓母细胞瘤有没有易发人群，是哪些群体？,其他,12
宝宝最近拉肚子该怎么办？,治疗方法,5
我父亲2014年12月4日突发心梗后放了1个支架，现在服用1、硫酸氢氯比格雷2、阿托伐他丁钙、拜阿司匹灵，为减轻胃肠道反应，一直服用达喜，至今已2个多月，是否还能继续使用达喜,禁忌,9
怎么治疗病毒性脑炎,治疗方法,5
遗传性压力易感性周围神经病要做哪些检查,化验/体检方案,11
"小阴唇内侧长了像鱼籽一样的小颗粒很痒,用温水清洗过后会好一点,是尖锐湿疣吗？",临床表现(病症表现),3
吃什么食物对变异性哮喘好,禁忌,9
月经推迟四天，啪啪啪时候有血以为来事了，结果第二天就没有了，现在一个星期了，还是没有，是不是怀孕了,病因,1
如何区别腿肿是因为心衰还是肾病？,其他,12
"我的血糖有时6.5有时6.8,请问我每早跑步38分钟，做一次广播体操对耐血糖受损有用吗？",治疗方法,5
昆明最好的癫痫病医院在哪里？6，四肢不听指挥，胡乱抖动，大脑清醒，发病原因是高烧不退吃了退烧药10来个小时又烧癫痫的症状是什么？癫痫病专科医院哪家最好？,其他,12
尘肺对身体有哪些影响,治疗方法,5
眼镜强迫症怎么恢复,治疗方法,5
孕妇拉肚子会有影响吗,其他,12
治痔疮会影响上班吗，医保有报吗？外痔。有无报销。会否影响工作,其他,12
肝癌应该采用什么治疗方式好,治疗方法,5
可是睡眠不太好，到了早上六点多就容易醒。有什么好的方法可以缓解吗？,治疗方法,5
便秘怎么办快速治疗,治疗方法,5
舌头右边有血管瘤.怎么办。孩子现在4个月大，长在孩子的舌头上的血管瘤，内蒙古婴儿的血管瘤较好治疗时期是多大？,定义,0
孩子出生四十多天了总打嗝是怎么回事,临床表现(病症表现),3
眼睛看不清头疼还恶心，怀孕真的太难受了，整个人都感觉没精神该怎么办呢？,治疗方法,5
大夫您好：头CT平扫显示，双侧基底节区及右侧侧脑室体旁多发缺血灶是什么病？,化验/体检方案,11
法洛四联症是什么？,定义,0
原发性纵隔肿瘤是什么病,定义,0
治疗支气管扩张的最好方法是什么?,治疗方法,5
爸爸前几年时候就有高血压最近体检的时候检查结果显肌酐也高，想知道肌酐高应该注意什么？肌酐高严重吗,其他,12
请问浅表性胃炎的最佳治疗药物是,治疗方法,5
医生给开了氨基葡萄糖片，可去药店却买了氨基葡萄糖钙片，作用一样吗？,其他,12
咳嗽一个多礼拜了喝了不少药苏黄吃了一盒还是咳肺上CT沒什么问题请问一下该怎么办啊,治疗方法,5
最近晚上睡觉总是失眠，白天也睡不着该怎么办呢？如何治疗失眠啊？,治疗方法,5
您好！我想咨询一下，我的肛门骚痒有十几年了，还有睾丸那里也经常会痒，用了一点外用药擦一下就会好，但是好容易复发，不知道该怎么办，有没有这方面的偏方啊?,治疗方法,5
身上有脂肪瘤割掉了一些，但是发现手上又长了,临床表现(病症表现),3
做过直肠指检后，直肠内痛，是否是被捅伤了？指检动作大，诊断未见肿块，指套未带血，有内痔，内痔会痛吗？,其他,12
家人有糖尿病遗传史，这个病会不会随着年纪生活环境等因素演变为糖尿病肾病?想知道糖尿病肾病怎么预防？,其他,12
妊娠合并重症肌无力的症状表现是什么,临床表现(病症表现),3
食管癌的分期是怎么分的,相关病症,4
脑梗导致双腿无力走路不稳,临床表现(病症表现),3
前些天突然看到有个人心肌梗塞晕倒了，然后就有个人不停的给他做人工呼吸和心肺复苏，如果能够具体的知道怎么急救的话，就可以挽救一些人的生命。所以想问急性心肌梗塞抢救程序是什么？,治疗方法,5
我老公一生气就心脏那个位置痛，也不能深呼吸，深呼吸也痛。平时不痛,病因,1
我想请问一下，尿尿有点辣辣的，是不是尿路感染？吃什么,其他,12
宝宝坏肚子拉黑屎是怎回事,临床表现(病症表现),3
"便秘便血,是因为直肠癌还是因为痔疮？腹痛,有时肛门痛,怎样正确区别直肠癌和痔疮?",其他,12
请问月经还没来是怎么回事呀？,病因,1
尿路感染可以用点什么药来缓解一下这种情况？,治疗方法,5
痔疮患者的饮食应该注意什么？,其他,12
对于亚临床甲减退这种病来说是多吃碘好还是少吃碘好一点呢？,禁忌,9
便秘，吃药效果不好，长了痔疮，怎么治疗？需要注意什么？,其他,12
防晒霜,其他,12
怎么治疗直肠炎啊,治疗方法,5
二个月前跟一个女网友做爱了没戴套，最近龟头那里好像多了一些小肉粒，龟头侧面还有一个红点。,临床表现(病症表现),3
当自己听不见自己说话的时候，大脑能不能感知自己说话的内容（请大夫注意是听不见自己说话的时候，希望从理论知识回答能或不能）谢谢,相关病症,4
肛门括约肌断裂并萎缩，能治治好吗？怎样治疗？,其他,12
最近几天咳嗽、胸闷。嗓子总是痒，干咳晚上更是厉害，请问这是什么疾病？该怎么治？,其他,12
医生您好，我这两天突然发现阴唇上有一排小颗粒，阴道口上方有块肉团，平滑，很软，外阴也有瘙痒的情况，最近一个多月没有同房过，是不是尖锐湿疣？,临床表现(病症表现),3
快50岁，姨妈绝经期间，姨妈连续几个月，都过不去，是什么原因,临床表现(病症表现),3
去都安人民医院能治疗好肺结核吗,化验/体检方案,11
从小就有白癜风，都没有怎么治疗过，现在这个白斑扩散了，,临床表现(病症表现),3
丙戊酸钠缓释片有杭州赛诺菲德巴金和江苏的，这两种有什么区别吗？哪种好,其他,12
我弟弟患癫痫病12年了，期间西药、中药都用过不少，但一直是反反复复，有时候轻有时候重，记忆力好像越来越差了，对治疗我们全家都失去了信心。,其他,12
